-266.8781725888325, 0.007022229039995543
-413.4517766497463, 0.010988190668692315
-398.223350253807, 0.014964611381452237
-289.72081218274116, 0.018947061448554434
-181.2182741116751, 0.02292951151565664
-120.30456852791872, 0.027005847243231542
-91.75126903553291, 0.03108009115399382
-78.4263959390862, 0.03495942695703819
-61.29441624365495, 0.03903293257951365
-21.319796954314825, 0.04310791477856275
39.59390862944156, 0.04689336492113441
117.63959390862942, 0.05097080808113953
195.6852791878174, 0.05495128937947691
254.69543147208128, 0.05883357833566852
332.74111675126903, 0.0630079833573414
431.72588832487315, 0.06698981818420459
519.2893401015228, 0.07097091472278097
559.263959390863, 0.07494893506016231
530.7106598984772, 0.07892252566782279
446.95431472081225, 0.08289254788209702
349.8730964467005, 0.08676474689836888
294.6700507614214, 0.09093053855669564
237.5634517766498, 0.09490228344363907
170.93908629441626, 0.09887341309034353
106.21827411167521, 0.10284466578509577
35.78680203045678, 0.10681554933570458
-25.12690355329937, 0.11098097184988798
-59.390862944162336, 0.11485723145173726
-70.81218274111666, 0.118831929491828
-76.52284263959382, 0.12280699667606207
-91.75126903553291, 0.1267814486200572
-135.5329949238578, 0.130851016705003
-223.0964467005076, 0.13472383096151389
-333.50253807106606, 0.13888605422645436
-335.40609137055844, 0.14286136750678408
